Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
                0.00    0.00       5/5           std::allocator_traits<std::allocator<int> >::deallocate(std::allocator<int>&, int*, unsigned long) [114]
[102]    0.0    0.00    0.00       5         __gnu_cxx::new_allocator<int>::deallocate(int*, unsigned long) [102]
-----------------------------------------------
                0.00    0.00       5/5           std::allocator_traits<std::allocator<int> >::allocate(std::allocator<int>&, unsigned long) [115]
[103]    0.0    0.00    0.00       5         __gnu_cxx::new_allocator<int>::allocate(unsigned long, void const*) [103]
                0.00    0.00       5/10          __gnu_cxx::new_allocator<int>::_M_max_size() const [72]
-----------------------------------------------
                0.00    0.00       5/5           std::allocator<int>::allocator() [106]
[104]    0.0    0.00    0.00       5         __gnu_cxx::new_allocator<int>::new_allocator() [104]
-----------------------------------------------
                0.00    0.00       5/5           std::allocator_traits<std::allocator<int> >::max_size(std::allocator<int> const&) [116]
[105]    0.0    0.00    0.00       5         __gnu_cxx::new_allocator<int>::max_size() const [105]
                0.00    0.00       5/10          __gnu_cxx::new_allocator<int>::_M_max_size() const [72]
-----------------------------------------------
                0.00    0.00       1/5           load_text_intvec(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, int) [157]
                0.00    0.00       2/5           load_binary_labels(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [158]
                0.00    0.00       2/5           main [1]
[106]    0.0    0.00    0.00       5         std::allocator<int>::allocator() [106]
                0.00    0.00       5/5           __gnu_cxx::new_allocator<int>::new_allocator() [104]
-----------------------------------------------
                0.00    0.00       5/5           void std::_Destroy<int*>(int*, int*) [120]
[107]    0.0    0.00    0.00       5         void std::_Destroy_aux<true>::__destroy<int*>(int*, int*) [107]
-----------------------------------------------
                0.00    0.00       1/5           void std::vector<int, std::allocator<int> >::_M_range_initialize<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, std::forward_iterator_tag) [173]
                0.00    0.00       4/5           std::_Vector_base<int, std::allocator<int> >::_M_create_storage(unsigned long) [125]
[108]    0.0    0.00    0.00       5         std::_Vector_base<int, std::allocator<int> >::_M_allocate(unsigned long) [108]
                0.00    0.00       5/5           std::allocator_traits<std::allocator<int> >::allocate(std::allocator<int>&, unsigned long) [115]
-----------------------------------------------
                0.00    0.00       1/5           std::_Vector_base<int, std::allocator<int> >::_Vector_base(std::allocator<int> const&) [164]
                0.00    0.00       4/5           std::_Vector_base<int, std::allocator<int> >::_Vector_base(unsigned long, std::allocator<int> const&) [126]
[109]    0.0    0.00    0.00       5         std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl(std::allocator<int> const&) [109]
                0.00    0.00       5/10          std::allocator<int>::allocator(std::allocator<int> const&) [73]
                0.00    0.00       5/5           std::_Vector_base<int, std::allocator<int> >::_Vector_impl_data::_Vector_impl_data() [112]
-----------------------------------------------
                0.00    0.00       5/5           std::_Vector_base<int, std::allocator<int> >::~_Vector_base() [113]
[110]    0.0    0.00    0.00       5         std::_Vector_base<int, std::allocator<int> >::_Vector_impl::~_Vector_impl() [110]
                0.00    0.00       5/15          std::allocator<int>::~allocator() [65]
-----------------------------------------------
                0.00    0.00       5/5           std::_Vector_base<int, std::allocator<int> >::~_Vector_base() [113]
[111]    0.0    0.00    0.00       5         std::_Vector_base<int, std::allocator<int> >::_M_deallocate(int*, unsigned long) [111]
                0.00    0.00       5/5           std::allocator_traits<std::allocator<int> >::deallocate(std::allocator<int>&, int*, unsigned long) [114]
-----------------------------------------------
                0.00    0.00       5/5           std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl(std::allocator<int> const&) [109]
[112]    0.0    0.00    0.00       5         std::_Vector_base<int, std::allocator<int> >::_Vector_impl_data::_Vector_impl_data() [112]
-----------------------------------------------
                0.00    0.00       5/5           std::vector<int, std::allocator<int> >::~vector() [119]
[113]    0.0    0.00    0.00       5         std::_Vector_base<int, std::allocator<int> >::~_Vector_base() [113]
                0.00    0.00       5/5           std::_Vector_base<int, std::allocator<int> >::_M_deallocate(int*, unsigned long) [111]
                0.00    0.00       5/5           std::_Vector_base<int, std::allocator<int> >::_Vector_impl::~_Vector_impl() [110]
-----------------------------------------------
                0.00    0.00       5/5           std::_Vector_base<int, std::allocator<int> >::_M_deallocate(int*, unsigned long) [111]
[114]    0.0    0.00    0.00       5         std::allocator_traits<std::allocator<int> >::deallocate(std::allocator<int>&, int*, unsigned long) [114]
                0.00    0.00       5/5           __gnu_cxx::new_allocator<int>::deallocate(int*, unsigned long) [102]
-----------------------------------------------
                0.00    0.00       5/5           std::_Vector_base<int, std::allocator<int> >::_M_allocate(unsigned long) [108]
[115]    0.0    0.00    0.00       5         std::allocator_traits<std::allocator<int> >::allocate(std::allocator<int>&, unsigned long) [115]
                0.00    0.00       5/5           __gnu_cxx::new_allocator<int>::allocate(unsigned long, void const*) [103]
-----------------------------------------------
                0.00    0.00       5/5           std::vector<int, std::allocator<int> >::_S_max_size(std::allocator<int> const&) [117]
[116]    0.0    0.00    0.00       5         std::allocator_traits<std::allocator<int> >::max_size(std::allocator<int> const&) [116]
                0.00    0.00       5/5           __gnu_cxx::new_allocator<int>::max_size() const [105]
-----------------------------------------------
                0.00    0.00       5/5           std::vector<int, std::allocator<int> >::_S_check_init_len(unsigned long, std::allocator<int> const&) [118]
[117]    0.0    0.00    0.00       5         std::vector<int, std::allocator<int> >::_S_max_size(std::allocator<int> const&) [117]
                0.00    0.00       5/5           std::allocator_traits<std::allocator<int> >::max_size(std::allocator<int> const&) [116]
                0.00    0.00       5/14          unsigned long const& std::min<unsigned long>(unsigned long const&, unsigned long const&) [66]
-----------------------------------------------
                0.00    0.00       1/5           void std::vector<int, std::allocator<int> >::_M_range_initialize<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, std::forward_iterator_tag) [173]
                0.00    0.00       4/5           std::vector<int, std::allocator<int> >::vector(unsigned long, std::allocator<int> const&) [130]
[118]    0.0    0.00    0.00       5         std::vector<int, std::allocator<int> >::_S_check_init_len(unsigned long, std::allocator<int> const&) [118]
                0.00    0.00       5/5           std::vector<int, std::allocator<int> >::_S_max_size(std::allocator<int> const&) [117]
                0.00    0.00       5/10          std::allocator<int>::allocator(std::allocator<int> const&) [73]
                0.00    0.00       5/15          std::allocator<int>::~allocator() [65]
-----------------------------------------------
                0.00    0.00       1/5           load_binary_labels(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [158]
                0.00    0.00       4/5           main [1]
[119]    0.0    0.00    0.00       5         std::vector<int, std::allocator<int> >::~vector() [119]
                0.00    0.00       5/11          std::_Vector_base<int, std::allocator<int> >::_M_get_Tp_allocator() [70]
                0.00    0.00       5/5           void std::_Destroy<int*, int>(int*, int*, std::allocator<int>&) [121]
                0.00    0.00       5/5           std::_Vector_base<int, std::allocator<int> >::~_Vector_base() [113]
-----------------------------------------------
                0.00    0.00       5/5           void std::_Destroy<int*, int>(int*, int*, std::allocator<int>&) [121]
[120]    0.0    0.00    0.00       5         void std::_Destroy<int*>(int*, int*) [120]
                0.00    0.00       5/5           void std::_Destroy_aux<true>::__destroy<int*>(int*, int*) [107]
-----------------------------------------------
                0.00    0.00       5/5           std::vector<int, std::allocator<int> >::~vector() [119]
[121]    0.0    0.00    0.00       5         void std::_Destroy<int*, int>(int*, int*, std::allocator<int>&) [121]
                0.00    0.00       5/5           void std::_Destroy<int*>(int*, int*) [120]
-----------------------------------------------
                0.00    0.00       4/4           void std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char const*>(char const*, char const*, std::forward_iterator_tag) [131]
[122]    0.0    0.00    0.00       4         bool __gnu_cxx::__is_null_pointer<char const>(char const*) [122]
-----------------------------------------------
                0.00    0.00       2/4           std::vector<int, std::allocator<int> >::begin() [152]
                0.00    0.00       2/4           std::vector<int, std::allocator<int> >::end() [151]
[123]    0.0    0.00    0.00       4         __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::__normal_iterator(int* const&) [123]
-----------------------------------------------
                0.00    0.00       4/4           std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::basic_string<std::allocator<char> >(char const*, std::allocator<char> const&) [132]
[124]    0.0    0.00    0.00       4         std::char_traits<char>::length(char const*) [124]
-----------------------------------------------
                0.00    0.00       4/4           std::_Vector_base<int, std::allocator<int> >::_Vector_base(unsigned long, std::allocator<int> const&) [126]
[125]    0.0    0.00    0.00       4         std::_Vector_base<int, std::allocator<int> >::_M_create_storage(unsigned long) [125]
                0.00    0.00       4/5           std::_Vector_base<int, std::allocator<int> >::_M_allocate(unsigned long) [108]
-----------------------------------------------
                0.00    0.00       4/4           std::vector<int, std::allocator<int> >::vector(unsigned long, std::allocator<int> const&) [130]
[126]    0.0    0.00    0.00       4         std::_Vector_base<int, std::allocator<int> >::_Vector_base(unsigned long, std::allocator<int> const&) [126]
                0.00    0.00       4/5           std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl(std::allocator<int> const&) [109]
                0.00    0.00       4/4           std::_Vector_base<int, std::allocator<int> >::_M_create_storage(unsigned long) [125]
-----------------------------------------------
                0.00    0.00       4/4           int* std::__uninitialized_default_n<int*, unsigned long>(int*, unsigned long) [139]
[127]    0.0    0.00    0.00       4         int* std::__uninitialized_default_n_1<true>::__uninit_default_n<int*, unsigned long>(int*, unsigned long) [127]
                0.00    0.00       4/4           int* std::__addressof<int>(int&) [136]
                0.00    0.00       4/4           void std::_Construct<int>(int*) [133]
                0.00    0.00       4/4           int* std::fill_n<int*, unsigned long, int>(int*, unsigned long, int const&) [141]
-----------------------------------------------
                0.00    0.00       4/4           main [1]
[128]    0.0    0.00    0.00       4         std::vector<double, std::allocator<double> >::operator[](unsigned long) [128]
-----------------------------------------------
                0.00    0.00       4/4           std::vector<int, std::allocator<int> >::vector(unsigned long, std::allocator<int> const&) [130]
[129]    0.0    0.00    0.00       4         std::vector<int, std::allocator<int> >::_M_default_initialize(unsigned long) [129]
                0.00    0.00       4/11          std::_Vector_base<int, std::allocator<int> >::_M_get_Tp_allocator() [70]
                0.00    0.00       4/4           int* std::__uninitialized_default_n_a<int*, unsigned long, int>(int*, unsigned long, std::allocator<int>&) [140]
-----------------------------------------------
                0.00    0.00       1/4           load_text_intvec(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, int) [157]
                0.00    0.00       1/4           load_binary_labels(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [158]
                0.00    0.00       2/4           main [1]
[130]    0.0    0.00    0.00       4         std::vector<int, std::allocator<int> >::vector(unsigned long, std::allocator<int> const&) [130]
                0.00    0.00       4/5           std::vector<int, std::allocator<int> >::_S_check_init_len(unsigned long, std::allocator<int> const&) [118]
                0.00    0.00       4/4           std::_Vector_base<int, std::allocator<int> >::_Vector_base(unsigned long, std::allocator<int> const&) [126]
                0.00    0.00       4/4           std::vector<int, std::allocator<int> >::_M_default_initialize(unsigned long) [129]
-----------------------------------------------
                0.00    0.00       4/4           std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::basic_string<std::allocator<char> >(char const*, std::allocator<char> const&) [132]
[131]    0.0    0.00    0.00       4         void std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char const*>(char const*, char const*, std::forward_iterator_tag) [131]
                0.00    0.00       4/4           bool __gnu_cxx::__is_null_pointer<char const>(char const*) [122]
                0.00    0.00       4/4           std::iterator_traits<char const*>::difference_type std::distance<char const*>(char const*, char const*) [143]
-----------------------------------------------
                0.00    0.00       4/4           main [1]
[132]    0.0    0.00    0.00       4         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::basic_string<std::allocator<char> >(char const*, std::allocator<char> const&) [132]
                0.00    0.00       4/4           std::char_traits<char>::length(char const*) [124]
                0.00    0.00       4/4           void std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char const*>(char const*, char const*, std::forward_iterator_tag) [131]
-----------------------------------------------
                0.00    0.00       4/4           int* std::__uninitialized_default_n_1<true>::__uninit_default_n<int*, unsigned long>(int*, unsigned long) [127]
[133]    0.0    0.00    0.00       4         void std::_Construct<int>(int*) [133]
                0.00    0.00       4/13          operator new(unsigned long, void*) [68]
-----------------------------------------------
                0.00    0.00       4/4           std::iterator_traits<char const*>::difference_type std::distance<char const*>(char const*, char const*) [143]
[134]    0.0    0.00    0.00       4         std::iterator_traits<char const*>::difference_type std::__distance<char const*>(char const*, char const*, std::random_access_iterator_tag) [134]
-----------------------------------------------
                0.00    0.00       4/4           int* std::fill_n<int*, unsigned long, int>(int*, unsigned long, int const&) [141]
[135]    0.0    0.00    0.00       4         int* std::__fill_n_a<int*, unsigned long, int>(int*, unsigned long, int const&, std::random_access_iterator_tag) [135]
                0.00    0.00       4/4           void std::__fill_a<int*, int>(int*, int*, int const&) [142]
-----------------------------------------------
                0.00    0.00       4/4           int* std::__uninitialized_default_n_1<true>::__uninit_default_n<int*, unsigned long>(int*, unsigned long) [127]
[136]    0.0    0.00    0.00       4         int* std::__addressof<int>(int&) [136]
-----------------------------------------------
                0.00    0.00       4/4           std::iterator_traits<char const*>::difference_type std::distance<char const*>(char const*, char const*) [143]
[137]    0.0    0.00    0.00       4         std::iterator_traits<char const*>::iterator_category std::__iterator_category<char const*>(char const* const&) [137]
-----------------------------------------------
                0.00    0.00       4/4           int* std::fill_n<int*, unsigned long, int>(int*, unsigned long, int const&) [141]
[138]    0.0    0.00    0.00       4         std::iterator_traits<int*>::iterator_category std::__iterator_category<int*>(int* const&) [138]
-----------------------------------------------
                0.00    0.00       4/4           int* std::__uninitialized_default_n_a<int*, unsigned long, int>(int*, unsigned long, std::allocator<int>&) [140]
[139]    0.0    0.00    0.00       4         int* std::__uninitialized_default_n<int*, unsigned long>(int*, unsigned long) [139]
                0.00    0.00       4/4           int* std::__uninitialized_default_n_1<true>::__uninit_default_n<int*, unsigned long>(int*, unsigned long) [127]
-----------------------------------------------
                0.00    0.00       4/4           std::vector<int, std::allocator<int> >::_M_default_initialize(unsigned long) [129]
[140]    0.0    0.00    0.00       4         int* std::__uninitialized_default_n_a<int*, unsigned long, int>(int*, unsigned long, std::allocator<int>&) [140]
                0.00    0.00       4/4           int* std::__uninitialized_default_n<int*, unsigned long>(int*, unsigned long) [139]
-----------------------------------------------
                0.00    0.00       4/4           int* std::__uninitialized_default_n_1<true>::__uninit_default_n<int*, unsigned long>(int*, unsigned long) [127]
[141]    0.0    0.00    0.00       4         int* std::fill_n<int*, unsigned long, int>(int*, unsigned long, int const&) [141]
                0.00    0.00       4/4           std::iterator_traits<int*>::iterator_category std::__iterator_category<int*>(int* const&) [138]
                0.00    0.00       4/13          std::__size_to_integer(unsigned long) [67]
                0.00    0.00       4/4           int* std::__fill_n_a<int*, unsigned long, int>(int*, unsigned long, int const&, std::random_access_iterator_tag) [135]
-----------------------------------------------
                0.00    0.00       4/4           int* std::__fill_n_a<int*, unsigned long, int>(int*, unsigned long, int const&, std::random_access_iterator_tag) [135]
[142]    0.0    0.00    0.00       4         void std::__fill_a<int*, int>(int*, int*, int const&) [142]
                0.00    0.00       4/4           __gnu_cxx::__enable_if<std::__is_scalar<int>::__value, void>::__type std::__fill_a1<int*, int>(int*, int*, int const&) [144]
-----------------------------------------------
                0.00    0.00       4/4           void std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char const*>(char const*, char const*, std::forward_iterator_tag) [131]
[143]    0.0    0.00    0.00       4         std::iterator_traits<char const*>::difference_type std::distance<char const*>(char const*, char const*) [143]
                0.00    0.00       4/4           std::iterator_traits<char const*>::iterator_category std::__iterator_category<char const*>(char const* const&) [137]
                0.00    0.00       4/4           std::iterator_traits<char const*>::difference_type std::__distance<char const*>(char const*, char const*, std::random_access_iterator_tag) [134]
-----------------------------------------------
                0.00    0.00       4/4           void std::__fill_a<int*, int>(int*, int*, int const&) [142]
[144]    0.0    0.00    0.00       4         __gnu_cxx::__enable_if<std::__is_scalar<int>::__value, void>::__type std::__fill_a1<int*, int>(int*, int*, int const&) [144]
-----------------------------------------------
                0.00    0.00       3/3           main [1]
[145]    0.0    0.00    0.00       3         read_config(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [145]
                0.00    0.00       6/6           __gnu_cxx::__enable_if<std::__is_char<char>::__value, bool>::__type std::operator==<char>(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [101]
-----------------------------------------------
                0.00    0.00       1/3           void std::__sort<__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__ops::_Iter_less_iter>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__ops::_Iter_less_iter) [189]
                0.00    0.00       1/3           void std::__introsort_loop<__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, long, __gnu_cxx::__ops::_Iter_less_iter>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, long, __gnu_cxx::__ops::_Iter_less_iter) [182]
                0.00    0.00       1/3           void std::__final_insertion_sort<__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__ops::_Iter_less_iter>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__ops::_Iter_less_iter) [184]
[146]    0.0    0.00    0.00       3         __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >::difference_type __gnu_cxx::operator-<double*, std::vector<double, std::allocator<double> > >(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > const&, __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > const&) [146]
                0.00    0.00       6/2000230     __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >::base() const [36]
-----------------------------------------------
                0.00    0.00       1/3           std::chrono::duration<double, std::ratio<1l, 1l> > std::chrono::__duration_cast_impl<std::chrono::duration<double, std::ratio<1l, 1l> >, std::ratio<1l, 1000000000l>, double, true, false>::__cast<long, std::ratio<1l, 1000000000l> >(std::chrono::duration<long, std::ratio<1l, 1000000000l> > const&) [167]
                0.00    0.00       2/3           std::common_type<std::chrono::duration<long, std::ratio<1l, 1000000000l> >, std::chrono::duration<long, std::ratio<1l, 1000000000l> > >::type std::chrono::operator-<long, std::ratio<1l, 1000000000l>, long, std::ratio<1l, 1000000000l> >(std::chrono::duration<long, std::ratio<1l, 1000000000l> > const&, std::chrono::duration<long, std::ratio<1l, 1000000000l> > const&) [172]
[147]    0.0    0.00    0.00       3         std::chrono::duration<long, std::ratio<1l, 1000000000l> >::count() const [147]
-----------------------------------------------
                0.00    0.00       3/3           __gnu_cxx::__enable_if<std::__is_char<char>::__value, bool>::__type std::operator==<char>(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [101]
[148]    0.0    0.00    0.00       3         std::char_traits<char>::compare(char const*, char const*, unsigned long) [148]
-----------------------------------------------
                0.00    0.00       2/2           std::common_type<std::chrono::duration<long, std::ratio<1l, 1000000000l> >, std::chrono::duration<long, std::ratio<1l, 1000000000l> > >::type std::chrono::operator-<std::chrono::_V2::steady_clock, std::chrono::duration<long, std::ratio<1l, 1000000000l> >, std::chrono::duration<long, std::ratio<1l, 1000000000l> > >(std::chrono::time_point<std::chrono::_V2::steady_clock, std::chrono::duration<long, std::ratio<1l, 1000000000l> > > const&, std::chrono::time_point<std::chrono::_V2::steady_clock, std::chrono::duration<long, std::ratio<1l, 1000000000l> > > const&) [171]
[149]    0.0    0.00    0.00       2         std::chrono::time_point<std::chrono::_V2::steady_clock, std::chrono::duration<long, std::ratio<1l, 1000000000l> > >::time_since_epoch() const [149]
-----------------------------------------------
                0.00    0.00       1/2           main [1]
                0.00    0.00       1/2           std::chrono::duration<double, std::ratio<1l, 1l> >::duration<long, std::ratio<1l, 1000000000l>, void>(std::chrono::duration<long, std::ratio<1l, 1000000000l> > const&) [168]
[150]    0.0    0.00    0.00       2         std::chrono::duration<double, std::ratio<1l, 1l> >::count() const [150]
-----------------------------------------------
                0.00    0.00       1/2           load_text_intvec(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, int) [157]
                0.00    0.00       1/2           load_binary_labels(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [158]
[151]    0.0    0.00    0.00       2         std::vector<int, std::allocator<int> >::end() [151]
                0.00    0.00       2/4           __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::__normal_iterator(int* const&) [123]
-----------------------------------------------
                0.00    0.00       1/2           load_text_intvec(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, int) [157]
                0.00    0.00       1/2           load_binary_labels(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [158]
[152]    0.0    0.00    0.00       2         std::vector<int, std::allocator<int> >::begin() [152]
                0.00    0.00       2/4           __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::__normal_iterator(int* const&) [123]
-----------------------------------------------
                0.00    0.00       2/2           int* std::copy<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int*>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int*) [187]
[153]    0.0    0.00    0.00       2         __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > std::__miter_base<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >) [153]
-----------------------------------------------
                0.00    0.00       2/2           int* std::__copy_move_a<false, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int*>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int*) [178]
[154]    0.0    0.00    0.00       2         int* std::__niter_base<int*, std::vector<int, std::allocator<int> > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >) [154]
                0.00    0.00       2/100006      __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::base() const [45]
-----------------------------------------------
                0.00    0.00       1/2           std::vector<int, std::allocator<int> >::vector<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, void>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, std::allocator<int> const&) [174]
                0.00    0.00       1/2           std::iterator_traits<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > >::difference_type std::distance<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >) [190]
[155]    0.0    0.00    0.00       2         std::iterator_traits<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > >::iterator_category std::__iterator_category<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&) [155]
-----------------------------------------------
                0.00    0.00       1/1           _GLOBAL__sub_I_main [191]
[156]    0.0    0.00    0.00       1         __static_initialization_and_destruction_0(int, int) [156]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[157]    0.0    0.00    0.00       1         load_text_intvec(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, int) [157]
                0.00    0.00   50001/50001       bool __gnu_cxx::operator!=<int*, std::vector<int, std::allocator<int> > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&) [47]
                0.00    0.00   50000/50000       __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::operator*() const [49]
                0.00    0.00   50000/50000       __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::operator++() [48]
                0.00    0.00       1/5           std::allocator<int>::allocator() [106]
                0.00    0.00       1/4           std::vector<int, std::allocator<int> >::vector(unsigned long, std::allocator<int> const&) [130]
                0.00    0.00       1/15          std::allocator<int>::~allocator() [65]
                0.00    0.00       1/2           std::vector<int, std::allocator<int> >::begin() [152]
                0.00    0.00       1/2           std::vector<int, std::allocator<int> >::end() [151]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[158]    0.0    0.00    0.00       1         load_binary_labels(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [158]
                0.00    0.00       2/5           std::allocator<int>::allocator() [106]
                0.00    0.00       2/15          std::allocator<int>::~allocator() [65]
                0.00    0.00       1/4           std::vector<int, std::allocator<int> >::vector(unsigned long, std::allocator<int> const&) [130]
                0.00    0.00       1/40001       std::vector<int, std::allocator<int> >::data() [51]
                0.00    0.00       1/2           std::vector<int, std::allocator<int> >::end() [151]
                0.00    0.00       1/2           std::vector<int, std::allocator<int> >::begin() [152]
                0.00    0.00       1/1           std::vector<int, std::allocator<int> >::vector<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, void>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, std::allocator<int> const&) [174]
                0.00    0.00       1/5           std::vector<int, std::allocator<int> >::~vector() [119]
-----------------------------------------------
                0.00    0.00       1/1           void std::sort<__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > >(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >) [188]
[159]    0.0    0.00    0.00       1         __gnu_cxx::__ops::__iter_less_iter() [159]
-----------------------------------------------
                0.00    0.00       1/1           void std::__insertion_sort<__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__ops::_Iter_less_iter>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__ops::_Iter_less_iter) [181]
[160]    0.0    0.00    0.00       1         bool __gnu_cxx::operator==<double*, std::vector<double, std::allocator<double> > >(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > const&, __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > const&) [160]
                0.00    0.00       2/2000230     __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >::base() const [36]
-----------------------------------------------
